MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,3,65.0,8529,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,12,13,1,0.0,2,4,2,2,3,3,2,20,5,0,1434,1454,1,0,1,4,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,1,2001.0,1,2,527,4,4,2,290,39,0,0,0,0,0,4,2009,8,4,189000
60,3,44.0,9548,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,1,12,13,1,223.0,2,4,2,2,3,3,2,483,5,0,458,941,1,0,1,4,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,1,2003.0,1,2,613,4,4,2,192,39,0,0,0,0,0,1,2010,8,4,237000
20,3,75.0,7875,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,1,12,13,1,136.0,3,4,1,3,3,3,4,572,5,0,572,1144,1,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,1,1961.0,2,2,456,4,4,2,0,0,0,0,0,0,0,9,2008,8,4,139950
20,3,75.0,9525,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,1099,1099,1,0,1,4,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,1,1999.0,2,1,352,4,4,2,278,0,0,0,0,0,0,6,2008,8,4,144000
50,3,70.0,11767,1,3,3,0,4,0,7,2,2,0,0,5,6,1946,1995,1,1,8,8,1,0.0,3,4,1,3,3,3,1,352,5,0,416,768,1,0,1,4,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,5,1946.0,2,1,240,4,4,2,0,0,0,0,0,0,0,5,2008,8,4,130500
60,3,65.0,8125,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,1,0.0,3,4,2,2,3,3,5,0,5,0,702,702,1,2,1,4,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,1,1994.0,0,2,343,4,4,2,0,36,0,0,0,0,0,3,2009,8,4,174000
20,3,69.0,8750,1,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,1,76.0,3,4,1,3,3,3,1,828,5,0,174,1002,1,4,1,4,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,5,1973.0,2,2,902,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,148500
60,3,80.0,9938,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,1,246.0,2,4,2,2,3,3,2,750,5,0,300,1050,1,0,1,4,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,1,1993.0,0,2,574,4,4,2,156,90,0,0,0,0,0,6,2010,8,4,236000
60,3,70.0,8750,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,1,116.0,3,4,2,2,3,3,2,505,5,0,299,804,1,0,1,4,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,1,1998.0,1,2,523,4,4,2,0,77,0,0,0,0,0,6,2010,8,4,200500
60,3,69.0,9636,1,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,808,808,1,2,1,4,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,3,1993.0,1,2,389,4,4,2,342,40,0,0,0,0,0,12,2009,8,4,178000
20,3,65.0,7150,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,1,60.0,3,4,1,3,3,3,1,432,5,0,460,892,1,4,1,4,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,1967.0,1,1,288,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,100000
20,3,69.0,7340,1,0,3,0,4,0,12,2,2,0,2,4,6,1971,1971,1,1,6,6,1,0.0,3,4,1,3,3,3,0,322,5,0,536,858,1,4,1,4,858,0,0,858,0,0,1,0,2,1,3,4,6,0,5,1979.0,2,1,684,4,4,2,0,0,0,0,0,0,0,6,2007,8,4,110000
60,3,63.0,7875,1,3,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,783,783,1,0,1,4,807,702,0,1509,0,0,2,1,3,1,2,8,6,1,1,2003.0,0,2,393,4,4,2,0,75,0,0,0,0,0,7,2006,8,4,180000
20,3,69.0,6173,1,0,3,0,4,0,19,2,2,0,2,5,6,1967,1967,1,1,6,14,1,75.0,3,4,1,3,3,3,2,599,5,0,277,876,1,4,1,4,902,0,0,902,0,0,1,0,3,1,3,6,6,0,1,1967.0,2,1,288,4,4,2,0,0,0,0,0,0,0,8,2007,8,4,125500
60,3,69.0,13006,1,0,3,0,0,0,8,2,2,0,5,7,5,1997,1997,1,1,6,6,1,285.0,3,4,2,2,3,3,5,0,5,0,964,964,1,2,1,4,993,1243,0,2236,0,0,2,1,4,1,2,8,6,1,3,1997.0,0,2,642,4,4,2,0,0,0,0,0,0,0,11,2006,8,4,222000
20,3,67.0,10083,1,3,3,0,4,0,20,2,2,0,2,7,5,2003,2003,1,1,12,13,1,0.0,2,4,2,2,3,3,2,833,5,0,343,1176,1,0,1,4,1200,0,0,1200,1,0,2,0,2,1,2,5,6,0,1,2003.0,1,2,555,4,4,2,0,41,0,0,0,0,0,8,2009,8,4,184900
60,3,75.0,9675,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,1,0.0,2,4,2,2,3,2,2,341,5,0,772,1113,1,0,1,4,1113,858,0,1971,0,0,2,1,3,1,2,8,6,1,1,2005.0,1,2,689,4,4,2,0,48,0,0,0,0,0,2,2009,8,4,253000
60,3,65.0,14006,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,144.0,2,4,2,2,3,3,5,0,5,0,936,936,1,0,1,4,936,840,0,1776,0,0,2,1,3,1,2,7,6,1,1,2002.0,1,2,474,4,4,2,144,96,0,0,0,0,0,2,2006,8,4,192500
20,3,65.0,8450,1,3,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,1,0.0,2,4,2,2,3,2,2,699,5,0,638,1337,1,0,1,4,1337,0,0,1337,1,0,2,0,3,1,2,6,6,0,1,2003.0,1,2,531,4,4,2,0,39,0,0,0,0,0,10,2007,8,4,185000
60,3,80.0,11316,1,3,3,0,0,0,23,2,2,0,5,7,5,2002,2003,1,1,12,13,1,44.0,2,4,2,2,3,3,2,624,5,0,193,817,1,0,1,4,824,1070,0,1894,1,0,2,1,4,1,2,8,6,1,3,2002.0,0,2,510,4,4,2,0,40,0,0,0,0,0,2,2010,8,4,214900
60,3,69.0,11250,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,1,5,5,1,0.0,2,4,2,2,3,2,5,0,5,0,1128,1128,1,0,1,4,1149,1141,0,2290,0,0,2,1,4,1,2,9,6,1,1,2002.0,2,2,779,4,4,2,0,0,0,0,0,0,0,5,2008,8,4,255900
60,3,70.0,8400,1,3,3,0,4,0,14,2,2,0,5,8,6,2001,2001,1,1,12,13,1,0.0,2,4,2,2,3,3,2,643,5,0,167,810,1,0,1,4,810,855,0,1665,1,0,2,1,3,1,2,6,6,0,1,2001.0,0,2,528,4,4,2,0,45,0,0,0,0,0,11,2009,8,4,227000
80,3,69.0,10784,1,0,3,0,2,0,8,2,2,0,7,7,5,1991,1992,1,1,6,6,1,76.0,2,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,802,670,0,1472,0,0,2,1,3,1,2,7,6,1,1,1991.0,1,2,402,4,4,2,164,0,0,0,0,0,0,5,2007,8,4,160000
20,3,60.0,7024,1,3,3,0,4,0,7,2,2,0,2,4,5,2005,2005,1,1,12,13,1,0.0,3,4,2,2,3,3,2,1024,5,0,108,1132,1,0,1,4,1132,0,0,1132,1,0,1,1,2,1,2,5,6,0,1,2005.0,0,2,451,4,4,2,252,64,0,0,0,0,0,6,2008,8,4,176000
60,3,90.0,11367,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,1,210.0,2,4,2,2,3,2,2,932,5,0,133,1065,1,0,1,4,1091,898,0,1989,1,0,2,1,3,1,2,7,6,1,1,2002.0,0,2,586,4,4,2,199,60,0,0,0,0,0,11,2006,8,4,255000
60,3,59.0,7837,1,0,3,0,4,0,8,2,2,0,5,6,7,1993,1994,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,799,799,1,2,1,4,799,772,0,1571,0,0,2,1,3,1,3,7,6,1,1,1993.0,1,2,380,4,4,2,0,40,0,0,0,0,0,5,2009,8,4,178000
20,3,65.0,8775,1,3,3,0,4,0,5,2,2,0,2,5,5,1994,1994,1,1,12,13,1,0.0,3,4,2,2,3,3,2,495,5,0,495,990,1,2,1,4,990,0,0,990,0,0,1,0,3,1,3,5,6,0,1,1996.0,2,1,299,4,4,2,0,64,0,0,0,0,0,4,2007,8,4,126000
20,3,70.0,8749,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,1,100.0,2,4,2,2,3,3,5,0,5,0,1459,1459,1,0,1,4,1459,0,0,1459,0,0,2,0,3,1,2,6,6,1,1,2002.0,1,2,527,4,4,2,192,39,0,0,0,0,0,9,2007,8,4,192000
60,3,69.0,13031,1,1,3,0,0,0,8,2,2,0,5,6,5,1995,1996,1,1,6,6,1,0.0,3,4,2,2,3,3,0,592,5,0,99,691,1,2,1,4,691,807,0,1498,0,0,2,1,3,1,3,6,6,1,1,1995.0,0,2,409,4,4,2,315,44,0,0,0,0,0,7,2006,8,4,187500
20,3,78.0,9317,1,0,3,0,4,0,5,2,2,0,2,6,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,3,3,2,24,5,0,1290,1314,1,2,1,4,1314,0,0,1314,0,0,2,0,3,1,2,6,6,1,1,2006.0,1,2,440,4,4,2,0,22,0,0,0,0,0,3,2007,8,4,176432
60,3,69.0,8000,1,3,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,6,6,1,0.0,3,4,2,2,3,3,2,219,5,0,554,773,1,2,1,4,773,885,0,1658,1,0,2,1,3,1,3,8,6,1,1,1995.0,0,2,431,4,4,2,224,84,0,0,0,0,0,6,2008,8,4,188000
20,3,66.0,8923,1,3,3,0,4,0,12,2,2,0,2,5,7,1953,2006,1,1,13,14,1,0.0,3,4,1,3,3,3,1,643,5,0,365,1008,1,2,1,4,1008,0,0,1008,1,0,1,0,2,1,2,6,6,0,1,1953.0,2,1,240,4,4,2,0,18,0,0,0,0,0,5,2007,8,4,134500
80,3,69.0,9125,1,0,3,0,4,0,8,2,2,0,7,7,5,1992,1992,1,1,6,6,1,170.0,3,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,812,670,0,1482,0,0,2,1,3,1,2,7,6,1,1,1992.0,0,2,392,4,4,2,100,25,0,0,0,0,0,7,2007,8,4,163900
60,3,80.0,9828,1,0,3,0,4,0,20,2,2,0,5,8,5,1995,1995,1,1,12,13,1,0.0,2,4,2,2,3,3,2,584,5,0,544,1128,1,0,1,4,1142,878,0,2020,0,0,2,1,3,1,2,8,6,1,1,1995.0,1,2,466,4,4,2,0,155,0,0,0,0,0,6,2009,8,4,239500
20,3,69.0,11200,1,3,3,0,4,0,20,2,2,0,2,6,5,1985,1985,1,1,13,15,1,85.0,2,4,1,2,3,3,2,1258,5,0,40,1298,1,4,1,4,1298,0,0,1298,1,0,2,0,3,1,2,5,6,1,1,1985.0,2,2,403,4,4,2,165,26,0,0,0,0,0,5,2006,8,4,180000
20,3,37.0,6951,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,10,1,0.0,3,4,1,3,3,3,0,658,5,0,218,876,1,4,1,4,923,0,0,923,1,0,1,0,3,1,3,5,6,0,1,1984.0,2,1,264,4,4,2,362,0,0,0,0,0,0,10,2008,8,4,119500
60,3,68.0,8935,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,95.0,2,4,2,2,3,3,5,0,5,0,831,831,1,0,1,4,831,829,0,1660,0,0,2,1,3,1,2,7,6,0,1,2002.0,1,2,493,4,4,2,144,68,0,0,0,0,0,7,2009,8,4,195000
60,3,60.0,7500,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,1,0.0,3,4,2,3,3,3,5,0,5,0,994,994,1,2,1,4,1028,776,0,1804,0,0,2,1,3,1,2,7,6,1,1,1999.0,0,2,442,4,4,2,140,60,0,0,0,0,0,6,2010,8,4,189000
60,3,51.0,8029,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,728,728,1,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,6,0,1,2005.0,0,2,400,4,4,2,100,24,0,0,0,0,0,7,2008,8,4,176000
20,3,70.0,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,1212,1212,1,0,1,4,1212,0,0,1212,0,0,2,0,3,1,2,6,6,0,1,2001.0,1,2,573,4,4,2,356,0,0,0,0,0,0,6,2009,8,4,178000
20,3,75.0,11235,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,51.0,3,4,1,3,3,3,4,547,5,0,504,1051,1,2,1,4,1382,0,0,1382,0,0,1,1,3,1,3,6,6,1,1,1974.0,2,2,459,4,4,2,0,82,0,0,0,0,0,10,2006,8,4,148000
20,3,78.0,10140,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,1,0.0,3,4,1,2,3,3,0,788,5,0,268,1056,1,0,1,4,1074,0,0,1074,1,0,1,1,3,1,3,6,6,0,1,1975.0,1,2,495,4,4,2,0,88,0,0,0,0,0,7,2006,8,4,153500
60,3,41.0,12393,1,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,847,847,1,0,1,4,847,1101,0,1948,0,0,2,1,4,1,2,8,6,1,3,2004.0,0,2,434,4,4,2,100,48,0,0,0,0,0,9,2006,8,4,195000
60,3,65.0,8158,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,252.0,2,4,2,2,3,3,2,550,5,0,334,884,1,0,1,4,884,884,0,1768,1,0,2,1,3,1,2,8,6,0,1,2003.0,1,2,543,4,4,2,0,63,0,0,0,0,0,7,2008,8,4,224900
20,3,67.0,9808,1,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,1,110.0,2,4,2,2,3,3,2,788,5,0,785,1573,1,0,1,4,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,1,2002.0,1,2,544,4,4,2,0,72,0,0,0,0,0,3,2009,8,4,227000
60,3,69.0,10762,1,0,3,0,1,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,1,344.0,2,4,2,2,3,3,2,694,5,0,284,978,1,0,1,4,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,1,1999.0,0,2,490,4,4,2,0,0,0,0,0,0,0,5,2009,8,4,225000
20,3,69.0,7153,1,3,3,0,4,0,20,2,2,0,2,6,5,1991,1991,1,1,6,6,1,88.0,3,4,1,2,3,3,2,1200,5,0,78,1278,1,2,1,4,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,1,1991.0,1,2,496,4,4,2,112,51,0,0,0,0,0,6,2008,8,4,179200
60,3,107.0,10186,1,0,3,0,4,0,15,2,2,0,5,7,5,1992,1992,1,1,6,6,1,0.0,2,4,2,2,3,3,2,674,5,0,76,750,1,0,1,4,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,1,1992.0,1,2,564,4,4,2,240,39,0,0,0,0,0,6,2010,8,4,190000
60,3,95.0,13450,1,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,0.0,2,4,2,2,3,3,2,700,5,0,216,916,1,0,1,4,920,941,0,1861,1,0,2,1,3,1,2,8,6,0,3,2002.0,1,2,492,4,4,2,146,91,0,0,0,0,0,6,2006,8,4,200000
60,3,69.0,9375,1,3,3,0,4,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,1,149.0,2,4,2,2,3,3,5,0,5,0,1284,1284,1,0,1,4,1284,885,0,2169,0,0,2,1,3,1,2,7,6,1,1,2002.0,1,2,647,4,4,2,192,87,0,0,0,0,0,8,2007,8,4,228500
80,3,102.0,10192,1,0,3,0,4,0,14,2,2,0,7,7,6,1968,1992,1,1,8,8,1,143.0,3,4,1,3,3,3,5,0,5,0,570,570,1,2,1,4,1222,698,0,1920,0,0,3,0,4,1,2,8,6,1,1,1968.0,1,2,487,4,4,2,0,98,0,0,0,0,0,9,2006,8,4,170000
20,3,69.0,9477,1,3,3,0,0,0,12,2,2,0,2,5,5,1966,1966,1,1,6,6,1,65.0,3,4,1,3,3,3,4,340,5,0,524,864,1,4,1,4,892,0,0,892,0,0,1,0,3,1,3,5,6,0,1,1966.0,1,1,264,4,4,2,0,0,0,0,0,0,0,10,2008,8,4,110000
20,3,69.0,12537,1,0,3,0,1,0,12,2,2,0,2,5,6,1971,2008,1,1,12,13,1,0.0,3,4,1,3,3,3,2,734,5,0,344,1078,1,0,1,4,1078,0,0,1078,1,0,1,1,3,1,3,6,6,1,1,1971.0,0,2,500,4,4,2,0,0,0,0,0,0,0,4,2010,8,4,149900
80,3,73.0,9735,1,3,3,0,4,0,23,2,2,0,7,5,5,2006,2007,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,754,640,0,1394,0,0,2,1,3,1,2,7,6,0,3,2007.0,0,2,400,4,4,2,100,0,0,0,0,0,0,5,2008,8,4,167500
20,3,69.0,12925,1,0,3,0,0,0,12,2,2,0,2,6,7,1970,1970,1,1,3,10,1,0.0,3,4,1,3,3,2,1,865,5,0,340,1205,1,0,1,4,2117,0,0,2117,0,0,2,1,4,1,3,7,6,2,1,1970.0,0,2,550,4,4,2,0,42,0,0,0,0,0,5,2008,8,4,237500
60,3,62.0,7415,1,0,3,0,4,0,8,2,2,0,5,6,5,2004,2004,1,1,12,13,1,0.0,3,4,2,3,3,3,2,759,5,0,80,839,1,0,1,4,864,729,0,1593,1,0,2,1,3,1,3,8,6,1,1,2004.0,0,2,398,4,4,2,100,75,0,0,0,0,0,4,2008,8,4,193000
20,3,69.0,8780,1,0,3,0,0,0,11,2,2,0,2,5,5,1985,1985,1,1,6,10,1,0.0,3,4,1,3,3,3,0,625,5,0,208,833,1,0,1,4,833,0,0,833,1,0,1,0,3,1,3,5,6,0,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,0,3,2009,8,4,112000
60,3,79.0,12420,1,3,3,0,4,0,5,2,2,0,5,7,5,2001,2001,1,1,12,13,1,0.0,2,4,2,2,3,3,2,666,5,0,278,944,1,0,1,4,944,896,0,1840,1,0,2,1,3,1,2,6,6,0,1,2001.0,1,2,622,4,4,2,0,45,0,0,0,0,0,6,2009,8,4,230000
60,3,93.0,10261,1,0,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,318.0,3,4,2,2,3,3,5,0,5,0,936,936,1,0,1,4,962,830,0,1792,1,0,2,1,3,1,3,8,6,1,1,2000.0,0,2,451,4,4,2,0,0,0,0,0,0,0,5,2008,8,4,186500
20,3,60.0,9000,1,3,3,0,2,0,12,2,2,0,2,4,6,1971,1971,1,1,6,6,1,0.0,3,4,2,3,3,3,0,616,5,0,248,864,1,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,5,1974.0,2,2,528,4,4,2,0,0,0,0,0,0,0,5,2007,8,4,120500
60,3,62.0,7917,1,3,3,0,4,0,8,2,2,0,5,6,5,1999,2000,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,953,953,1,0,1,4,953,694,0,1647,0,0,2,1,3,1,3,7,6,1,1,1999.0,1,2,460,4,4,2,0,40,0,0,0,0,0,8,2007,8,4,175000
